bibcode,mespos,nbmes,oidref,qual,upvsini,vsini,vsini_err,vsini_err_prec,vsini_prec
"2016A&A...594A..39F",1,,232933,,,256.0,64.0,0,0
"2016A&A...586A..52J",1,,11645133,,,1.2,1.36,2,1
"2016A&A...586A..52J",1,,11645134,,,1.2,8.87,2,1
"2018MNRAS.473.2004S",1,,16602593,,,17.468,,32767,3
"2016A&A...586A..52J",1,,904829,,,1.2,1.32,2,1
"2016A&A...586A..52J",1,,904827,,,1.2,2.43,2,1
"2016A&A...586A..52J",1,,904828,,,1.1,5.29,2,1
"2016A&A...586A..52J",1,,3796704,,,35.2,0.19,2,1
"2016A&A...586A..52J",1,,11645135,,,1.2,1.7,1,1
"2016A&A...586A..52J",1,,11645136,,,110.8,0.98,2,1
"2016A&A...586A..52J",1,,904831,,,1.2,4.12,2,1
"2016A&A...586A..52J",1,,907372,,,9.4,0.21,2,1
"2016A&A...586A..52J",1,,11645137,,,1.6,4.6,1,1
"2016A&A...586A..52J",1,,11645138,,,1.2,3.04,2,1
"2016A&A...586A..52J",1,,11645139,,,3.9,0.49,2,1
"2016A&A...586A..52J",1,,11645140,,,1.2,2.92,2,1
"2016A&A...586A..52J",1,,11280907,,,1.2,1.78,2,1
"2016A&A...586A..52J",1,,905613,,,1.2,2.38,2,1
"2016A&A...586A..52J",1,,11645141,,,3.9,0.61,2,1
"2016A&A...586A..52J",1,,11644077,,,3.9,0.31,2,1
"2016A&A...586A..52J",1,,11645142,,,1.2,2.03,2,1
"2018MNRAS.473.2004S",1,,4504085,,,5.704,0.549,3,3
"2016A&A...586A..52J",1,,906213,,,1.0,3.4,1,1
"2016A&A...586A..52J",1,,905274,,,1.2,10.46,2,1
"2016A&A...586A..52J",1,,907495,,,12.9,0.13,2,1
"2016A&A...586A..52J",1,,11645143,,,0.9,9.91,2,1
"2016A&A...586A..52J",1,,3796761,,,38.1,0.11,2,1
"2018MNRAS.473.2004S",1,,4490257,,,21.673,1.402,3,3
"2016A&A...586A..52J",1,,11645144,,,42.8,0.06,2,1
"2016A&A...586A..52J",1,,3796774,,,0.9,12.33,2,1
"2016A&A...586A..52J",1,,904663,,,0.0,3.08,2,1
"2016A&A...586A..52J",1,,4150144,,,63.3,0.05,2,1
"2016A&A...586A..52J",1,,904842,,,6.0,0.16,2,1
"2016A&A...586A..52J",1,,905036,,,1.2,4.94,2,1
"2016A&A...586A..52J",1,,906216,,,28.9,0.08,2,1
"2016A&A...586A..52J",1,,905449,,,63.3,0.06,2,1
"2016A&A...586A..52J",1,,906220,,,1.3,6.11,2,1
"2016A&A...586A..52J",1,,11645145,,,0.7,3.97,2,1
"2016A&A...586A..52J",1,,904845,,,1.2,1.99,2,1
"2016A&A...586A..52J",1,,904847,,,36.3,0.91,2,1
"2016A&A...586A..52J",1,,11645146,,,25.8,0.05,2,1
"2018MNRAS.473.2004S",1,,3177379,,,30.485,0.465,3,3
"2016A&A...586A..52J",1,,905279,,,1.2,3.69,2,1
"2016A&A...586A..52J",1,,903410,,,1.2,1.47,2,1
"2016A&A...586A..52J",1,,904850,,,5.5,0.13,2,1
"2016A&A...586A..52J",1,,11645147,,,1.2,5.67,2,1
"2016A&A...586A..52J",1,,11645148,,,1.2,4.67,2,1
"2016A&A...586A..52J",1,,11645149,,,1.2,3.81,2,1
"2016A&A...586A..52J",1,,3796845,,,7.5,0.21,2,1
"2016A&A...586A..52J",1,,904851,,,1.1,6.13,2,1
"2016A&A...586A..52J",1,,11645150,,,1.2,5.93,2,1
"2016A&A...586A..52J",1,,11645151,,,30.1,0.08,2,1
"2016A&A...586A..52J",1,,11280908,,,92.9,0.06,2,1
"2018MNRAS.473.2004S",1,,3177432,,,27.501,0.465,3,3
"2016A&A...586A..52J",1,,11645152,,,1.2,3.72,2,1
"2016A&A...586A..52J",1,,904861,,,1.3,4.59,2,1
"2018MNRAS.473.2004S",1,,16602614,,,4.939,,32767,3
"2016A&A...586A..52J",1,,11645153,,,1.3,4.37,2,1
"2016A&A...586A..52J",1,,904863,,,1.1,2.98,2,1
"2018MNRAS.473.2004S",1,,16602560,,,7.652,0.901,3,3
"2016A&A...586A..52J",1,,11645154,,,3.0,0.76,2,1
"2016A&A...586A..52J",1,,905283,,,1.2,3.91,2,1
"2016A&A...586A..52J",1,,904667,,,3.7,0.46,2,1
"2016A&A...586A..52J",1,,3796903,,,12.4,0.2,1,1
"2016A&A...586A..52J",1,,904867,,,16.2,0.93,2,1
"2016A&A...586A..52J",1,,9338541,,,9.5,0.08,2,1
"2016A&A...586A..52J",1,,11645155,,,1.0,4.9,1,1
"2016A&A...586A..52J",1,,11645156,,,1.2,8.61,2,1
"2016A&A...586A..52J",1,,11645157,,,1.2,2.51,2,1
"2016A&A...586A..52J",1,,903211,,,36.3,0.05,2,1
"2016A&A...586A..52J",1,,11645158,,,1.2,1.3,1,1
"2016A&A...586A..52J",1,,11645159,,,7.3,0.4,1,1
"2016A&A...586A..52J",1,,904669,,,1.2,1.09,2,1
"2016A&A...586A..52J",1,,10261154,,,1.2,4.1,1,1
"2016A&A...586A..52J",1,,11645160,,,1.2,6.93,2,1
"2016A&A...586A..52J",1,,905286,,,16.5,0.14,2,1
"2016A&A...586A..52J",1,,11645161,,,1.0,6.09,2,1
"2016A&A...586A..52J",1,,904873,,,14.6,0.18,2,1
"2016A&A...586A..52J",1,,907377,,,1.1,0.42,2,1
"2016A&A...586A..52J",1,,11645162,,,7.5,0.22,2,1
"2016A&A...586A..52J",1,,11645163,,,1.1,1.02,2,1
"2018MNRAS.473.2004S",1,,7663371,,,4.696,0.849,3,3
"2018MNRAS.473.2004S",1,,16602565,,,9.762,0.784,3,3
"2016A&A...586A..52J",2,,907244,,,1.2,1.5,1,1
"2016A&A...586A..52J",2,,905035,,,5.4,0.2,1,1
"2018MNRAS.473.2004S",1,,16602568,,,5.438,1.608,3,3
"2018MNRAS.473.2004S",1,,7668320,,,12.678,0.552,3,3
"2016A&A...586A..52J",2,,905450,,,1.2,2.04,2,1
"2016A&A...586A..52J",2,,906236,,,0.0,5.52,2,1
"2018MNRAS.473.2004S",1,,3178418,,,10.341,0.487,3,3
"2018MNRAS.473.2004S",1,,16602580,,,8.577,,32767,3
"2016A&A...586A..52J",2,,907582,,,31.2,0.05,2,1
"2018MNRAS.473.2004S",1,,16613597,,,4.565,,32767,3
"2018MNRAS.473.2004S",1,,16602585,,,9.541,,32767,3
"2016A&A...586A..52J",2,,903395,,,1.2,1.16,2,1
"2018MNRAS.473.2004S",1,,16602594,,,5.567,,32767,3
"2018MNRAS.473.2004S",1,,16602598,,,5.029,,32767,3
"2018MNRAS.473.2004S",1,,4504217,,,19.188,1.065,3,3
"2018MNRAS.473.2004S",1,,7668395,,,6.972,0.529,3,3
"2018MNRAS.473.2004S",1,,16602611,,,7.558,,32767,3
"2018MNRAS.473.2004S",1,,7667937,,,7.678,,32767,3
"2018MNRAS.473.2004S",1,,16602613,,,4.132,1.88,3,3
"2018MNRAS.473.2004S",1,,16602617,,,5.084,1.79,3,3
"2018MNRAS.473.2004S",1,,16602620,,,8.365,0.728,3,3
"2018MNRAS.473.2004S",1,,16602623,,,5.09,,32767,3
"2018MNRAS.473.2004S",1,,16602626,,,4.425,,32767,3
"2018MNRAS.473.2004S",1,,16602627,,,10.717,,32767,3
"2018MNRAS.473.2004S",1,,16602629,,,7.117,1.432,3,3
"2018MNRAS.473.2004S",1,,16602634,,,18.109,,32767,3
"2018MNRAS.473.2004S",1,,13779639,,,10.521,0.72,3,3
"2018MNRAS.473.2004S",1,,3179610,,,27.737,0.469,3,3
"2018MNRAS.473.2004S",1,,16602654,,,4.676,,32767,3
"2018MNRAS.473.2004S",1,,16602657,,,4.8,1.881,3,3
"2018MNRAS.473.2004S",1,,16602660,,,4.473,,32767,3
"2018MNRAS.473.2004S",1,,4536363,,,20.744,0.672,3,3
"2018MNRAS.473.2004S",1,,4504155,,,25.028,0.567,3,3
"2018MNRAS.473.2004S",1,,4536373,,,5.729,0.658,3,3
"2018MNRAS.473.2004S",1,,3177297,,,7.145,0.465,3,3
"2018MNRAS.473.2004S",1,,16602685,,,7.988,,32767,3
"2018MNRAS.473.2004S",1,,16602688,,,4.948,,32767,3
"2018MNRAS.473.2004S",1,,3150647,,,24.201,0.469,3,3
"2018MNRAS.473.2004S",1,,4536907,,,5.352,0.734,3,3
"2018MNRAS.473.2004S",1,,16602699,,,12.221,,32767,3
"2018MNRAS.473.2004S",1,,16602702,,,18.277,,32767,3
"2018MNRAS.473.2004S",1,,7663316,,,6.094,,32767,3
"2018MNRAS.473.2004S",1,,4544317,,,28.157,1.262,3,3
"2018MNRAS.473.2004S",1,,7667438,,,17.161,,32767,3
"2018MNRAS.473.2004S",1,,3152853,,,5.469,0.542,3,3
"2018MNRAS.473.2004S",1,,3177430,,,6.543,0.467,3,3
"2018MNRAS.473.2004S",1,,7663365,,,4.077,1.315,3,3
"2018MNRAS.473.2004S",1,,7667811,,,15.966,0.488,3,3
"2018MNRAS.473.2004S",1,,16602720,,,6.825,,32767,3
"2018MNRAS.473.2004S",1,,7663289,,,4.899,0.541,3,3
"2018MNRAS.473.2004S",1,,16602727,,,6.544,,32767,3
"2018MNRAS.473.2004S",1,,3179204,,,27.42,1.342,3,3
"2018MNRAS.473.2004S",1,,16602736,,,5.339,,32767,3
"2018MNRAS.473.2004S",1,,16602737,,,30.46,0.78,3,3
"2018MNRAS.473.2004S",1,,16602739,,,8.409,0.648,3,3
"2018MNRAS.473.2004S",1,,16602741,,,4.294,,32767,3
"2018MNRAS.473.2004S",1,,16602743,,,8.288,1.967,3,3
"2018MNRAS.473.2004S",1,,4536367,,,5.778,0.47,3,3
"2018MNRAS.473.2004S",1,,16602751,,,5.08,,32767,3
"2018MNRAS.473.2004S",1,,16602757,,,4.552,1.089,3,3
"2018MNRAS.473.2004S",1,,3177642,,,13.946,1.094,3,3
"2018MNRAS.473.2004S",1,,3177286,,,7.143,0.465,3,3
"2018MNRAS.473.2004S",1,,16602763,,,7.692,1.966,3,3
"2018MNRAS.473.2004S",1,,16602766,,,10.803,1.375,3,3
"2018MNRAS.473.2004S",1,,7667584,,,27.258,0.521,3,3
"2018MNRAS.473.2004S",1,,3177690,,,11.673,,32767,3
"2018MNRAS.473.2004S",1,,16602773,,,5.261,,32767,3
"2018MNRAS.473.2004S",1,,16602996,,,25.888,,32767,3
"2018MNRAS.473.2004S",1,,6246908,,,4.181,,32767,3
"2018MNRAS.473.2004S",1,,16602999,,,8.21,,32767,3
"2018MNRAS.473.2004S",1,,16603002,,,4.609,,32767,3
"2018MNRAS.473.2004S",1,,16603006,,,2.596,,32767,3
"2018MNRAS.473.2004S",1,,16603011,,,4.87,0.866,3,3
"2018MNRAS.473.2004S",1,,7667600,,,7.828,0.734,3,3
"2018MNRAS.473.2004S",1,,16602567,,,5.126,0.885,3,3
"2018MNRAS.473.2004S",1,,7667974,,,15.504,,32767,3
"2018MNRAS.473.2004S",1,,7663267,,,8.545,0.713,3,3
"2018MNRAS.473.2004S",1,,7667954,,,5.227,,32767,3
"2018MNRAS.473.2004S",1,,4544318,,,4.844,1.359,3,3
"2018MNRAS.473.2004S",1,,3177375,,,6.75,0.467,3,3
"2018MNRAS.473.2004S",1,,16602592,,,18.472,,32767,3
"2018MNRAS.473.2004S",1,,4544284,,,7.953,,32767,3
"2018MNRAS.473.2004S",1,,16602602,,,6.588,,32767,3
"2018MNRAS.473.2004S",1,,16016588,,,28.289,,32767,3
"2018MNRAS.473.2004S",1,,7668253,,,4.509,0.471,3,3
"2018MNRAS.473.2004S",1,,3177441,,,10.135,0.465,3,3
"2018MNRAS.473.2004S",1,,16602625,,,9.261,,32767,3
"2018MNRAS.473.2004S",1,,3177280,,,24.76,0.466,3,3
"2018MNRAS.473.2004S",1,,16602656,,,4.325,,32767,3
"2018MNRAS.473.2004S",1,,16602659,,,5.455,0.967,3,3
"2018MNRAS.473.2004S",1,,16602662,,,6.993,,32767,3
"2018MNRAS.473.2004S",1,,16602665,,,5.057,,32767,3
"2018MNRAS.473.2004S",1,,4504077,,,7.217,0.564,3,3
"2018MNRAS.473.2004S",1,,4536355,,,28.769,0.596,3,3
"2018MNRAS.473.2004S",1,,16602672,,,7.081,0.487,3,3
"2018MNRAS.473.2004S",1,,16602675,,,6.363,,32767,3
"2018MNRAS.473.2004S",1,,16602677,,,6.096,,32767,3
"2018MNRAS.473.2004S",1,,16602682,,,4.635,0.841,3,3
"2018MNRAS.473.2004S",1,,16602686,,,7.4,,32767,3
"2018MNRAS.473.2004S",1,,16602689,,,5.98,,32767,3
"2018MNRAS.473.2004S",1,,7667775,,,14.098,0.507,3,3
"2016A&A...586A..52J",1,,904876,,,26.4,0.07,2,1
"2016A&A...586A..52J",1,,3796969,,,1.2,8.3,1,1
"2018MNRAS.473.2004S",1,,16602697,,,5.762,,32767,3
"2016A&A...586A..52J",1,,904881,,,1.2,5.7,1,1
"2016A&A...586A..52J",1,,11645164,,,1.2,2.8,1,1
"2016A&A...586A..52J",1,,3797003,,,1.2,4.18,2,1
"2016A&A...586A..52J",1,,904885,,,3.4,0.4,1,1
"2016A&A...586A..52J",1,,11645165,,,1.2,5.1,1,1
"2016A&A...594A..39F",2,,6099311,,,188.0,24.0,0,0
"2016A&A...594A..39F",1,,6099311,,,246.0,28.0,0,0
"2015A&A...575A...4F",2,,3240820,,,7.7,3.0,1,1
"2015A&A...575A...4F",2,,3272183,,,30.6,1.4,1,1
"2016A&A...586A..52J",1,,904887,,,5.5,0.43,2,1
"2016A&A...586A..52J",1,,11645166,,,32.8,0.15,2,1
"2016A&A...586A..52J",1,,11645167,,,3.9,0.38,2,1
"2016A&A...586A..52J",1,,905290,,,1.0,1.31,2,1
"2016A&A...586A..52J",1,,904888,,,30.5,0.12,2,1
"2016A&A...586A..52J",1,,904892,,,1.2,4.35,2,1
"2016A&A...586A..52J",1,,11645168,,,1.3,2.43,2,1
"2015A&A...575A...4F",1,,3240917,,,24.0,0.5,1,1
"2015A&A...575A...4F",1,,4536292,,,0.0,0.5,1,1
"2016A&A...586A..52J",1,,11645169,,,18.7,0.25,2,1
"2015A&A...573A..55T",1,,8593641,,,5.5,,,1
"2016A&A...586A..52J",1,,11280910,,,7.3,0.14,2,1
"2016A&A...586A..52J",1,,904674,,,11.8,0.08,2,1
"2016A&A...586A..52J",1,,11645170,,,3.9,0.65,2,1
"2016A&A...586A..52J",1,,11645171,,,14.8,0.08,2,1
"2016A&A...586A..52J",1,,907381,,,3.7,0.27,2,1
"2016A&A...586A..52J",1,,906263,,,82.7,0.14,2,1
"2016A&A...586A..52J",1,,904895,,,1.2,5.78,2,1
"2016A&A...586A..52J",1,,906265,,,1.2,2.45,2,1
"2016A&A...586A..52J",1,,904897,,,8.3,0.17,2,1
"2016A&A...586A..52J",1,,11645172,,,40.7,0.16,2,1
"2016A&A...586A..52J",1,,904751,,,1.2,0.69,2,1
"2018MNRAS.473.2004S",1,,16602698,,,3.468,1.685,3,3
"2016A&A...586A..52J",1,,11645173,,,18.3,0.06,2,1
"2016A&A...586A..52J",1,,904675,,,1.2,2.84,2,1
"2016A&A...586A..52J",1,,904898,,,49.2,0.13,2,1
"2016A&A...586A..52J",1,,905295,,,1.0,2.75,2,1
"2016A&A...586A..52J",1,,11645174,,,12.3,0.15,2,1
"2016A&A...586A..52J",1,,3797108,,,1.2,4.75,2,1
"2016A&A...586A..52J",1,,905297,,,1.7,0.63,2,1
"2016A&A...586A..52J",1,,903158,,,1.2,2.52,2,1
"2016A&A...586A..52J",1,,11645175,,,1.2,1.05,2,1
"2018MNRAS.473.2004S",1,,16602700,,,5.127,,32767,3
"2016A&A...586A..52J",1,,904901,,,1.2,10.71,2,1
"2016A&A...586A..52J",1,,904902,,,1.2,5.46,2,1
"2016A&A...586A..52J",1,,907382,,,3.9,0.07,2,1
"2016A&A...586A..52J",1,,11645176,,,2.2,0.61,2,1
"2016A&A...586A..52J",1,,11645177,,,10.8,0.16,2,1
"2016A&A...586A..52J",1,,3797158,,,138.3,0.71,2,1
"2016A&A...586A..52J",1,,903729,,,0.3,0.65,2,1
"2016A&A...586A..52J",1,,905300,,,52.0,0.06,2,1
"2016A&A...586A..52J",1,,903509,,,1.2,0.67,2,1
"2016A&A...586A..52J",1,,11645178,,,26.1,0.06,2,1
"2018MNRAS.473.2004S",1,,3150639,,,24.218,0.497,3,3
"2016A&A...586A..52J",1,,905302,,,1.2,3.77,2,1
"2016A&A...586A..52J",1,,904904,,,0.5,1.3,1,1
"2016A&A...586A..52J",1,,11645179,,,44.7,0.12,2,1
"2016A&A...586A..52J",1,,905303,,,41.0,0.09,2,1
"2016A&A...586A..52J",1,,11645180,,,1.2,5.96,2,1
"2016A&A...586A..52J",1,,906279,,,25.4,0.04,2,1
"2016A&A...586A..52J",1,,11645181,,,1.2,8.98,2,1
"2016A&A...586A..52J",1,,904907,,,0.7,8.95,2,1
"2016A&A...586A..52J",1,,11645182,,,2.5,0.83,2,1
"2016A&A...586A..52J",1,,905304,,,44.9,0.57,2,1
"2016A&A...586A..52J",1,,10261155,,,38.7,0.07,2,1
"2016A&A...586A..52J",1,,11644078,,,1.2,1.76,2,1
"2018MNRAS.473.2004S",1,,16602705,,,6.234,,32767,3
"2016A&A...586A..52J",1,,11645183,,,19.8,0.09,2,1
"2018MNRAS.473.2004S",1,,3179882,,,5.462,0.465,3,3
"2016A&A...586A..52J",1,,11645184,,,9.7,0.1,1,1
"2016A&A...586A..52J",1,,903730,,,1.2,2.49,2,1
"2016A&A...586A..52J",1,,11645185,,,1.2,4.33,2,1
"2016A&A...586A..52J",1,,11645186,,,0.6,1.72,2,1
"2016A&A...586A..52J",1,,904681,,,1.2,1.6,1,1
"2016A&A...586A..52J",1,,11280905,,,3.1,0.23,2,1
"2016A&A...586A..52J",1,,904765,,,1.2,1.31,2,1
"2018MNRAS.473.2004S",1,,16602618,,,6.05,,32767,3
"2016A&A...586A..52J",1,,904682,,,80.6,0.14,2,1
"2016A&A...586A..52J",1,,904753,,,1.1,2.57,2,1
"2016A&A...586A..52J",1,,904683,,,1.2,3.9,1,1
"2016A&A...586A..52J",1,,905305,,,1.1,4.34,2,1
"2016A&A...586A..52J",1,,906287,,,51.6,0.66,2,1
"2016A&A...586A..52J",1,,905306,,,9.6,0.18,2,1
"2018MNRAS.473.2004S",1,,16602621,,,7.251,,32767,3
"2016A&A...586A..52J",1,,905505,,,1.2,2.61,2,1
"2016A&A...586A..52J",1,,904913,,,1.1,2.37,2,1
"2016A&A...586A..52J",1,,11645188,,,1.1,1.84,2,1
"2016A&A...586A..52J",1,,904915,,,140.6,0.27,2,1
"2016A&A...586A..52J",2,,905291,,,9.9,0.08,2,1
"2016A&A...586A..52J",2,,905118,,,0.1,3.15,2,1
"2016A&A...586A..52J",2,,905292,,,1.3,2.51,2,1
"2016A&A...586A..52J",2,,905298,,,1.0,0.83,2,1
"2018MNRAS.473.2004S",1,,16602624,,,8.013,1.249,3,3
"2016A&A...586A..52J",2,,907641,,,16.9,0.05,2,1
"2018MNRAS.473.2004S",1,,16602630,,,4.914,1.558,3,3
"2016A&A...586A..52J",2,,907586,,,14.4,0.05,2,1
"2016A&A...586A..52J",2,,907549,,,1.2,1.85,2,1
"2018MNRAS.473.2004S",1,,16602632,,,29.648,,32767,3
"2018MNRAS.473.2004S",1,,7668088,,,8.477,,32767,3
"2018MNRAS.473.2004S",1,,7668094,,,6.81,,32767,3
"2018MNRAS.473.2004S",1,,16602638,,,4.053,,32767,3
"2016A&A...586A..52J",1,,907502,,,3.9,0.7,1,1
"2016A&A...586A..52J",1,,904916,,,1.0,10.29,2,1
"2016A&A...586A..52J",1,,11645189,,,15.4,0.48,2,1
"2016A&A...586A..52J",1,,905309,,,11.7,0.38,2,1
"2016A&A...594A..39F",2,,7962665,,,179.0,24.0,0,0
"2018MNRAS.473.2004S",1,,7664884,,,3.935,,32767,3
"2016A&A...586A..52J",1,,11280913,,,7.8,0.08,2,1
"2016A&A...586A..52J",1,,11645190,,,0.9,1.25,2,1
"2016A&A...594A..39F",1,,7962665,,,165.0,31.0,0,0
"2016A&A...586A..52J",1,,905311,,,1.2,0.96,2,1
"2016A&A...586A..52J",1,,11645191,,,1.2,2.45,2,1
"2016A&A...586A..52J",1,,905313,,,14.6,0.07,2,1
"2015A&A...573A..55T",1,,9621553,,,3.5,,,1
"2015A&A...573A..55T",1,,9621397,,,4.5,,,1
"2016A&A...586A..52J",1,,10261156,,,9.5,0.13,2,1
"2016A&A...586A..52J",1,,905314,,,12.8,0.19,2,1
"2016A&A...586A..52J",1,,11645192,,,1.2,0.66,2,1
"2016A&A...586A..52J",1,,904922,,,1.2,6.66,2,1
"2016A&A...586A..52J",1,,905315,,,1.1,4.25,2,1
"2016A&A...586A..52J",1,,11645193,,,1.2,5.26,2,1
"2016A&A...586A..52J",1,,11645194,,,65.6,0.14,2,1
"2016A&A...586A..52J",1,,906300,,,1.3,5.09,2,1
"2016A&A...586A..52J",1,,11645195,,,9.6,0.23,2,1
"2016A&A...586A..52J",1,,11645196,,,1.2,5.68,2,1
"2016A&A...586A..52J",1,,905451,,,0.0,5.45,2,1
"2016A&A...586A..52J",1,,11645197,,,2.0,1.42,2,1
"2016A&A...586A..52J",1,,904927,,,108.0,0.09,2,1
"2016A&A...586A..52J",1,,7932996,,,1.2,4.11,2,1
"2016A&A...586A..52J",1,,905038,,,1.2,3.18,2,1
"2016A&A...586A..52J",1,,11645198,,,1.2,48.91,2,1
"2018MNRAS.473.2004S",1,,16602646,,,15.684,0.953,3,3
"2018MNRAS.473.2004S",1,,16602650,,,6.368,,32767,3
"2016A&A...586A..52J",1,,11645199,,,1.1,14.27,2,1
"2016A&A...586A..52J",1,,904929,,,1.2,2.77,2,1
"2016A&A...586A..52J",1,,11645200,,,53.9,0.1,1,1
"2016A&A...586A..52J",1,,11645201,,,1.2,7.57,2,1
"2016A&A...586A..52J",1,,11645202,,,10.0,0.06,2,1
"2016A&A...586A..52J",1,,11645203,,,1.2,3.25,2,1
"2016A&A...586A..52J",1,,904930,,,10.4,0.62,2,1
"2016A&A...586A..52J",2,,905310,,,5.9,0.12,2,1
"2016A&A...586A..52J",2,,11645204,,,1.2,3.46,2,1
"2016A&A...586A..52J",1,,11645204,,,1.2,4.05,2,1
"2016A&A...586A..52J",1,,11645205,,,1.2,8.12,2,1
"2016A&A...586A..52J",1,,11645206,,,1.1,12.82,2,1
"2016A&A...586A..52J",1,,906313,,,38.8,0.39,2,1
"2016A&A...586A..52J",1,,11645207,,,1.0,5.75,2,1
"2016A&A...586A..52J",1,,907505,,,3.8,0.78,2,1
"2016A&A...586A..52J",1,,905321,,,4.7,0.22,2,1
"2018MNRAS.473.2004S",1,,4504229,,,16.233,1.05,3,3
"2016A&A...586A..52J",1,,11645208,,,1.2,5.27,2,1
"2016A&A...586A..52J",1,,11645209,,,1.2,16.4,1,1
"2016A&A...586A..52J",1,,905040,,,3.7,0.37,2,1
"2016A&A...586A..52J",1,,905322,,,1.2,2.1,1,1
"2016A&A...586A..52J",1,,11645210,,,1.2,2.68,2,1
"2018MNRAS.473.2004S",1,,7663344,,,6.424,,32767,3
"2016A&A...586A..52J",1,,905325,,,3.9,0.15,2,1
"2016A&A...586A..52J",1,,903419,,,1.2,4.07,2,1
"2016A&A...586A..52J",1,,904933,,,23.3,0.52,2,1
"2016A&A...586A..52J",1,,9727142,,,42.2,0.6,1,1
"2016A&A...586A..52J",1,,11645211,,,98.4,0.81,2,1
"2016A&A...586A..52J",1,,6178699,,,1.1,1.23,2,1
"2016A&A...586A..52J",1,,11645212,,,1.2,1.3,1,1
"2016A&A...586A..52J",1,,906329,,,1.2,1.41,2,1
"2016A&A...586A..52J",1,,11645213,,,51.5,1.25,2,1
"2016A&A...586A..52J",1,,11645214,,,1.2,3.42,2,1
"2018MNRAS.473.2004S",1,,3177459,,,9.052,,32767,3
"2016A&A...586A..52J",1,,904934,,,0.9,7.89,2,1
"2016A&A...586A..52J",1,,11645215,,,0.0,30.76,2,1
"2016A&A...586A..52J",1,,906331,,,1.2,1.63,2,1
"2018MNRAS.473.2004S",1,,7663254,,,5.823,0.654,3,3
"2016A&A...586A..52J",1,,11645216,,,32.8,0.09,2,1
"2016A&A...586A..52J",1,,11645217,,,2.3,0.78,2,1
"2016A&A...586A..52J",1,,905331,,,12.0,0.06,2,1
"2018MNRAS.473.2004S",1,,3177467,,,21.441,0.466,3,3
"2016A&A...586A..52J",1,,904938,,,1.2,3.42,2,1
"2016A&A...586A..52J",1,,11645218,,,1.1,4.59,2,1
"2016A&A...586A..52J",1,,904939,,,17.3,0.69,2,1
"2016A&A...586A..52J",1,,903325,,,14.4,0.06,2,1
"2016A&A...586A..52J",1,,904940,,,61.5,0.07,2,1
"2016A&A...586A..52J",1,,904941,,,1.2,1.03,2,1
"2016A&A...586A..52J",1,,904942,,,1.2,3.82,2,1
"2016A&A...586A..52J",1,,11645219,,,1.2,1.76,2,1
"2016A&A...586A..52J",2,,906297,,,1.8,0.75,2,1
"2018MNRAS.473.2004S",1,,3177429,,,5.867,0.465,3,3
"2016A&A...586A..52J",2,,903216,,,23.4,0.03,2,1
"2016A&A...586A..52J",2,,905318,,,44.8,0.06,2,1
"2018MNRAS.473.2004S",1,,3179927,,,10.517,0.488,3,3
"2016A&A...586A..52J",2,,905320,,,1.2,3.47,2,1
"2016A&A...586A..52J",2,,907257,,,1.2,2.16,2,1
"2018MNRAS.473.2004S",1,,16602776,,,7.663,,32767,3
"2016A&A...586A..52J",2,,907593,,,10.0,0.07,2,1
"2016A&A...586A..52J",2,,907260,,,4.8,0.5,1,1
"2016A&A...586A..52J",2,,905330,,,6.3,0.39,2,1
"2018MNRAS.473.2004S",1,,16602783,,,6.965,,32767,3
"2016A&A...586A..52J",2,,906337,,,5.6,0.09,2,1
"2016A&A...586A..52J",2,,905333,,,21.2,0.06,2,1
"2018MNRAS.473.2004S",1,,7667730,,,11.626,0.606,3,3
"2016A&A...594A..39F",1,,6099355,,,259.0,77.0,0,0
"2016A&A...594A..39F",1,,3534903,,,150.0,50.0,0,0
"2015A&A...575A...4F",2,,3241244,,,11.5,1.6,1,1
"2006A&A...460..695T",3,,3241101,C,,26.7,1.4,1,1
"2015A&A...575A...4F",2,,3241101,,,24.2,1.4,1,1
"2016A&A...586A..52J",1,,11645220,,,4.8,1.25,2,1
"2016A&A...586A..52J",1,,11645221,,,16.5,0.07,2,1
"2016A&A...586A..52J",1,,11645222,,,11.7,0.11,2,1
"2018MNRAS.473.2004S",1,,4536876,,,26.272,0.908,3,3
"2015A&A...575A...4F",1,,10178555,,,17.2,1.8,1,1
"2015A&A...575A...4F",1,,10178556,,,23.0,1.6,1,1
"2015A&A...573A..55T",1,,2614973,,,7.0,,,1
"2015A&A...573A..55T",1,,9048416,,,4.5,,,1
"2016A&A...586A..52J",1,,11645223,,,1.2,3.86,2,1
"2018MNRAS.473.2004S",1,,7664400,,,24.872,,32767,3
"2016A&A...586A..52J",1,,11645225,,,7.4,0.24,2,1
"2016A&A...586A..52J",1,,11645226,,,10.6,0.2,1,1
"2016A&A...586A..52J",1,,3797485,,,15.0,0.12,2,1
"2016A&A...586A..52J",1,,905452,,,1.6,5.11,2,1
"2016A&A...586A..52J",1,,11645227,,,1.2,1.07,2,1
"2016A&A...586A..52J",1,,11645228,,,1.2,2.84,2,1
"2016A&A...586A..52J",1,,904949,,,35.2,0.05,2,1
"2018MNRAS.473.2004S",1,,7667354,,,8.818,0.478,3,3
"2016A&A...586A..52J",1,,907398,,,38.4,0.06,2,1
"2016A&A...586A..52J",1,,907399,,,10.1,0.03,2,1
"2016A&A...586A..52J",1,,907400,,,1.2,2.55,2,1
